532,IIT Kharagpur,5432,Hoysaleswara temple,Halebidu,,,,,,,Dwarapalika,,Chamara,,Waving chamara,,Waving chamara,,,,\N
533,IIT Kharagpur,5444,Hoysaleswara temple,Halebidu,Shiva,,Shiva Linga,,,Snake,,,,,,,,,,,\N
534,IIT Kharagpur,5445,Hoysaleswara temple,Halebidu,Shiva,Trishula,,,,,,,,,,,,,,,\N
535,IIT Kharagpur,5450,Hoysaleswara temple,Halebidu,Brahma-Vishnu-Shiva,Sankha-Sudarshan_Chakra-Gada-Lotus-Trishula,Trinath,,,,Devotee,,,,,,,,,,\N
536,IIT Kharagpur,5454,Hoysaleswara temple,Halebidu,Shiva-Nandi,Trishula-Damru,Ugra Shiva,,,Bull-Elephant,,,,,,,,,,,\N
537,IIT Kharagpur,5457,Hoysaleswara temple,Halebidu,Durga,,,,,,,,,,,,,,,,\N
538,IIT Kharagpur,5458,Hoysaleswara temple,Halebidu,,,,Varaha,Sudarshan_Chakra-Gada,,,,,,,,,,,,\N
539,IIT Kharagpur,5460,Hoysaleswara temple,Halebidu,Shiva,Trishula-Damru,,,,Snake-Bull,,,,,,,,,,,\N
540,IIT Kharagpur,5461,Hoysaleswara temple,Halebidu,Kali,Damru,,,,,Devotee,,,,,,,,,,\N
541,IIT Kharagpur,5462,Hoysaleswara temple,Halebidu,,,,Narasimha,,,Hiranyakashipu,,,,,,,,,,\N
542,IIT Kharagpur,5463,Hoysaleswara temple,Halebidu,Vishnu-Lakshmi,Gada-Lotus,,,,,,,,,,,,,,,\N
543,IIT Kharagpur,5464,Hoysaleswara temple,Halebidu,Garuda,,,,,,Devotee,,,,,,,,,,\N
544,IIT Kharagpur,5465,Hoysaleswara temple,Halebidu,Shiva-Parvati-Nandi,,,,,Bull,,,,,,,,,,,\N
545,IIT Kharagpur,5469,Hoysaleswara temple,Halebidu,,,,Narasimha,Gada-Sudarshan_Chakra,,Hiranyakashipu,,,,Killing Hiramyakashyapu,Narasimha,Hiranyakashipu mardhana,,,,\N
546,IIT Kharagpur,5482,Hoysaleswara temple,Halebidu,,,,Narasimha,Gada-Sudarshan_Chakra,,Hiranyakashipu,,,,Killing Hiramyakashyapu,Narasimha,Hiranyakashipu mardhana,,,,\N
547,IIT Kharagpur,5486,Hoysaleswara temple,Halebidu,Ganesha,,,,,,,,,,,,,,,,\N
548,IIT Kharagpur,5488,Hoysaleswara temple,Halebidu,,,,Narasimha,Sudarshan_Chakra,,Hiranyakashipu,,,,Killing Hiramyakashyapu,Narasimha,Hiranyakashipu mardhana,,,,\N
549,IIT Kharagpur,5492,Hoysaleswara temple,Halebidu,Vishnu-Lakshmi,Lotus,,,,,,,,,,,,,,,\N
550,IIT Kharagpur,5507,Hoysaleswara temple,Halebidu,Brahma-Vishnu-Shiva,Sankha-Sudarshan_Chakra-Gada-Lotus-Trishula,Trinath,,,,Devotee,,,,,,,,,,\N
551,IIT Kharagpur,5508,Hoysaleswara temple,Halebidu,Shiva,Trishula-Damru,,,,,,,,,,,,,,,\N
552,IIT Kharagpur,DSC_2503.JPG,,Baharampur,Jagannath-Balaram-Subhadra,,,,,,,,,,,,,,,,\N
553,IIT Kharagpur,DSC_2504.JPG,,Baharampur,Jagannath-Balaram-Subhadra,,,,,,,,,,,,,,,,\N
554,IIT Kharagpur,DSC_2506.JPG,,Baharampur,,,,Hanuman,Gada,,,,,,Lifting Vishayakarani Parvat,Hanuman,,,,,\N
555,IIT Kharagpur,DSC_2520.JPG,,Baharampur,,,,,,,,,,,,,,,,,\N
556,IIT Kharagpur,DSC_2519.JPG,,Baharampur,,,,,,,,,,,,,,,,,\N
557,IIT Kharagpur,DSC_2521.JPG,,Baharampur,,,,,,,,,,,,,,,,,\N
558,IIT Kharagpur,DSC_2523.JPG,,Baharampur,,,,Hanuman,Gada,,,,,,Lifting Vishayakarani Parvat,Hanuman,,,,Upifting Vishayakarani Parvat,\N
559,IIT Kharagpur,DSC_2524.JPG,,Baharampur,,,,Hanuman,Gada,,,,,,Lifting Vishayakarani Parvat,Hanuman,,,,Upifting Vishayakarani Parvat,\N
560,IIT Kharagpur,DSC_2526.JPG,,Baharampur,,,,Hanuman,Gada,,,,,,Lifting Vishayakarani Parvat,Hanuman,,,,Upifting Vishayakarani Parvat,\N
561,IIT Kharagpur,DSC_2527.JPG,,Baharampur,,,,Hanuman,Gada,,,,,,Lifting Vishayakarani Parvat,Hanuman,,,,Upifting Vishayakarani Parvat,\N
562,IIT Kharagpur,DSC_2530.JPG,,Baharampur,Shiva,,Ishan Mahadeva,,,Snake,,,,,,,,,,,\N
563,IIT Kharagpur,DSC_2533.JPG,,Baharampur,Kuber,,,,,,,,,,,,,,,,\N
564,IIT Kharagpur,DSC_2535.JPG,,Baharampur,,,,Varaha,,,,,,,,,,,,,\N
565,IIT Kharagpur,DSC_2536.JPG,,Baharampur,Hagri,,Horse like face,,,,,,,,,,,,,,\N
566,IIT Kharagpur,DSC_2537.JPG,,Baharampur,,,,Narasimha,,,Hiranyakashipu,,,,Killing Hiranyakashipu,Narasimha,Hiranyakashipu mardhana,,,,\N
567,IIT Kharagpur,DSC_2538.JPG,,Baharampur,,,,,,,,,,,,,,,,,\N
568,IIT Kharagpur,DSC_2539.JPG,,Baharampur,Brahma,,,,,,,,,,,,,,,,\N
569,IIT Kharagpur,DSC_2602.JPG,,Baharampur,Ganesha,Axe,,,,,,,,,,,,,,,
570,IIT Kharagpur,DSC_2606.JPG,,Baharampur,Ganesha,Axe,,,,,,,,,,,,,,,
571,IIT Kharagpur,DSC_2608.JPG,,Baharampur,Shiva,Trishula-Damru,,,,,,,,,,,,,,,\N
572,IIT Kharagpur,DSC_2610.JPG,,Baharampur,Hanuman,Gada,,,,,,,,,,,,,,,\N
573,IIT Kharagpur,DSC_2621.JPG,,Baharampur,Shiva,Trishula-Damru,,,,,,,,,,,,,,,\N
574,IIT Kharagpur,DSC_0924.JPG,Shivappa Nayaka palace,Shivamogga,,,,Hanuman,Gada,,,,,,,,,,,,Shivappa Nayaka palace (museum)
575,IIT Kharagpur,DSC_0925.JPG,Shivappa Nayaka palace,Shivamogga,Krishna,Gada-Flute-Sudarshan_Chakra,,,,Cow,Garuda-Devotee,,Gada,,,,,,,,Shivappa Nayaka palace (museum)
576,IIT Kharagpur,DSC_0934.JPG,Shivappa Nayaka palace,Shivamogga,Durga,Trishula-Chakra-Bow,Mahishasurmardini,,,Buffalo,Mahishasur,,,,,,,,,,Shivappa Nayaka palace (museum)
577,IIT Kharagpur,DSC06627.JPG,Shivappa Nayaka palace,Shivamogga,,,,,,Lion,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
578,IIT Kharagpur,DSC06633.JPG,Shivappa Nayaka palace,Shivamogga,Lakshmi,,GajaLakshmi,,,Elephant,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
579,IIT Kharagpur,DSC06648.JPG,Shivappa Nayaka palace,Shivamogga,Ganesha,Axe-Gada,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
580,IIT Kharagpur,DSC06652.JPG,Shivappa Nayaka palace,Shivamogga,Lakshmi,Lotus-Sankha,GajaLakshmi,,,Elephant,Devotee,,Chamara,,Waving chamara,Devotee,,Statue,,,Shivappa Nayaka palace (museum)
581,IIT Kharagpur,DSC06653.JPG,Shivappa Nayaka palace,Shivamogga,Lakshmi,,GajaLakshmi,,,Elephant,Devotee,,Chamara,,Waving chamara,Devotee,,Statue,,Waving chamara,Shivappa Nayaka palace (museum)
582,IIT Kharagpur,DSC06654.JPG,Shivappa Nayaka palace,Shivamogga,Surya,Lotus,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
583,IIT Kharagpur,DSC06657.JPG,Shivappa Nayaka palace,Shivamogga,,,,Narasimha,Gada-Sudarshan_Chakra,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
584,IIT Kharagpur,DSC06658.JPG,Shivappa Nayaka palace,Shivamogga,,,,Narasimha,Sudarshan_Chakra-Sankha,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
585,IIT Kharagpur,DSC06659.JPG,Shivappa Nayaka palace,Shivamogga,Vishnu,,,,,,,,,,,,Ananta Sayana of Vishnu,Statue,,,Shivappa Nayaka palace (museum)
586,IIT Kharagpur,DSC06660.JPG,Shivappa Nayaka palace,Shivamogga,Vishnu-Lakshmi,Gada,LakshmiNarayana,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
587,IIT Kharagpur,DSC06661.JPG,Shivappa Nayaka palace,Shivamogga,Vishnu,Gada,,,,,Devotee,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
588,IIT Kharagpur,DSC06663.JPG,Shivappa Nayaka palace,Shivamogga,Vishnu,,,,,,Devotee,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
589,IIT Kharagpur,DSC06664.JPG,Shivappa Nayaka palace,Shivamogga,Vishnu,Gada-Sudarshan_Chakra- Lotus-Sankha,,,,,Devotee,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
590,IIT Kharagpur,DSC06665.JPG,Shivappa Nayaka palace,Shivamogga,Karthikeya,,,,,Peacock,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
591,IIT Kharagpur,DSC06666.JPG,Shivappa Nayaka palace,Shivamogga,Saptamatrika-Shiva,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
592,IIT Kharagpur,DSC06671.JPG,Shivappa Nayaka palace,Shivamogga,Shiva-Parvati,Trishula-Damru,Hara Gowri,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
593,IIT Kharagpur,DSC06672.JPG,Shivappa Nayaka palace,Shivamogga,Shiva-Parvati,Damru,Uma Maheswara,,,Bull,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
594,IIT Kharagpur,DSC06673.JPG,Shivappa Nayaka palace,Shivamogga,Bhairava,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
595,IIT Kharagpur,DSC06674.JPG,Shivappa Nayaka palace,Shivamogga,Durga,Trishula-Chakra-Bow,Mahishasurmardini,,,Buffalo,Mahishasur,,,,Killing Mahishasur,Mahishasur,Mahishasur vadh,Statue,,,Shivappa Nayaka palace (museum)
596,IIT Kharagpur,DSC06675.JPG,Shivappa Nayaka palace,Shivamogga,Durga,Trishula-Bow-Sword,Mahishasurmardini,,,Buffalo-Lion,Mahishasur,,,,Killing Mahishasur,Mahishasur,Mahishasur vadh,Statue,,,Shivappa Nayaka palace (museum)
597,IIT Kharagpur,DSC06676.JPG,Shivappa Nayaka palace,Shivamogga,Durga,Trishula-Bow-Sankha,Mahishasurmardini,,,Buffalo-Lion,,,,,Killing Mahishasur,Mahishasur,Mahishasur vadh,Statue,,,Shivappa Nayaka palace (museum)
598,IIT Kharagpur,DSC06677.JPG,Shivappa Nayaka palace,Shivamogga,Durga,Trishula,Mahishasurmardini,,,Buffalo,Mahishasur,,,,Killing Mahishasur,Mahishasur,Mahishasur vadh,Statue,,,Shivappa Nayaka palace (museum)
599,IIT Kharagpur,DSC06678.JPG,Shivappa Nayaka palace,Shivamogga,Durga,Trisula-Sword-Chakra-Sankha,Mahishasurmardini,,,Buffalo-Lion,Mahishasur,,,,Killing Mahishasur,Mahishasur,Mahishasur vadh,Statue,,,Shivappa Nayaka palace (museum)
600,IIT Kharagpur,DSC06679.JPG,Shivappa Nayaka palace,Shivamogga,Durga,Trishula-Chakra,Mahishasurmardini,,,Buffalo-Lion,,,,,Killing Mahishasur,Mahishasur,Mahishasur vadh,Statue,,,Shivappa Nayaka palace (museum)
601,IIT Kharagpur,DSC06685.JPG,Shivappa Nayaka palace,Shivamogga,Shiva,,Virabhadra,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
602,IIT Kharagpur,DSC06686.JPG,Shivappa Nayaka palace,Shivamogga,Shiva,,Virabhadra,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
603,IIT Kharagpur,DSC06687.JPG,Shivappa Nayaka palace,Shivamogga,Durga,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
604,IIT Kharagpur,DSC06689.JPG,Shivappa Nayaka palace,Shivamogga,Shiva Linga,,,,,,Devotee-People,,Chamara-Bow-Arrow,,War-Waving chamara-praying,Deotees-People,,Statue,,,Shivappa Nayaka palace (museum)
605,IIT Kharagpur,DSC06690.JPG,Shivappa Nayaka palace,Shivamogga,Mahasati,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
606,IIT Kharagpur,DSC06691.JPG,Shivappa Nayaka palace,Shivamogga,Mahasati,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
607,IIT Kharagpur,DSC06692.JPG,Shivappa Nayaka palace,Shivamogga,Ganesha,,Jade Ganapati,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
608,IIT Kharagpur,DSC06693.JPG,Shivappa Nayaka palace,Shivamogga,Ganesha,Gada-Axe,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
609,IIT Kharagpur,DSC06694.JPG,Shivappa Nayaka palace,Shivamogga,Ganesha,Axe,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
610,IIT Kharagpur,DSC06695.JPG,Shivappa Nayaka palace,Shivamogga,Krishna,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
611,IIT Kharagpur,DSC06696.JPG,Shivappa Nayaka palace,Shivamogga,Vishnu,Gada-Sudarshan_Chakra- Sankha,Janardhana,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
612,IIT Kharagpur,DSC06697.JPG,Shivappa Nayaka palace,Shivamogga,,,,,,,Garuda,,,,praying,Garuda,,Statue,,,Shivappa Nayaka palace (museum)
613,IIT Kharagpur,DSC06699.JPG,Shivappa Nayaka palace,Shivamogga,Nandi,,,,,Bull,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
614,IIT Kharagpur,DSC06701.JPG,Shivappa Nayaka palace,Shivamogga,Nandi,,,,,Bull,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
615,IIT Kharagpur,DSC06714.JPG,Shivappa Nayaka palace,Shivamogga,,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
616,IIT Kharagpur,DSC06715.JPG,Shivappa Nayaka palace,Shivamogga,,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
617,IIT Kharagpur,DSC06718.JPG,Shivappa Nayaka palace,Shivamogga,Shiva Linga,,,,,,Devotee-People,,Bow-Arrow,,war,,,Statue,,,Shivappa Nayaka palace (museum)
618,IIT Kharagpur,DSC06751.JPG,Shivappa Nayaka palace,Shivamogga,Mahasati,,,,,,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
619,IIT Kharagpur,DSC06777.JPG,Shivappa Nayaka palace,Shivamogga,,,,,,,,,,,war,people,,Statue,,,Shivappa Nayaka palace (museum)
620,IIT Kharagpur,DSC06791.JPG,Shivappa Nayaka palace,Shivamogga,Shiva Linga-Nandi,,,,,,Devotee,,,,praying god,Devotee,,Statue,,,Shivappa Nayaka palace (museum)
621,IIT Kharagpur,DSC06827.JPG,Shivappa Nayaka palace,Shivamogga,Lakshmi,,,,,Elephant,,,,,,,,Statue,,,Shivappa Nayaka palace (museum)
622,IIT Kharagpur,DSC_4920.JPG,Chitradurga fort,Chitradurga,,,,,,Lion,People,,,,Killing,Human,,,,,\N
623,IIT Kharagpur,DSC_4923.JPG,Chitradurga fort,Chitradurga,,,,,,Elephant,,,,,war,Elephant,,,,,\N
624,IIT Kharagpur,DSC_4956.JPG,Chitradurga fort,Chitradurga,,,,,,Fish,,,,,,,,,,,\N
625,IIT Kharagpur,DSC_0937.JPG,Lakshmi Devi temple ,Doddagaddavalli,,,,,,,,,,,,,,,,,\N
626,IIT Kharagpur,DSC_0940.JPG,Lakshmi Devi temple,Doddagaddavalli,,,,,,,,,,,,,,,,,\N
627,IIT Kharagpur,DSC_1017.JPG,Lakshmi Devi temple,Doddagaddavalli,Lakshmi,,,,,,,,,,,,,,,,\N
628,IIT Kharagpur,DSC_1043.JPG,Lakshmi Devi temple,Doddagaddavalli,,,,,,Lion,,,,,,,,,,,\N
629,IIT Kharagpur,DSC06425.JPG,Uma Maheshwara temple,Hosagunda,Vishnu,Gada-Sudarshan_Chakra-Lotus-Sankha,,,,,,,,,,,,,,,\N
630,IIT Kharagpur,DSC06429.JPG,Uma Maheshwara temple,Hosagunda,Ganesha,,,,,,,,,,,,,,,,\N
631,IIT Kharagpur,DSC06431.JPG,Uma Maheshwara temple,Hosagunda,,,,,,,,,,,,,,,,,\N
632,IIT Kharagpur,DSC06481.JPG,Uma Maheshwara temple,Hosagunda,,,,,,Snake,Deities-Demon-Adishesha,,,,,,,,,Samudra Manthan,\N
633,IIT Kharagpur,DSC06488.JPG,Uma Maheshwara temple,Hosagunda,Ganesha-Karthikeya-Shiva,Axe-Gada,,,,Peacock-Bull,,,,,,,,,,,\N
634,IIT Kharagpur,DSC06489.JPG,Uma Maheshwara temple,Hosagunda,Shiva-Saraswati,Veena,,,,Bull,,,,,,,,,,,\N
635,IIT Kharagpur,DSC06490.JPG,Uma Maheshwara temple,Hosagunda,Saraswati,Veena,,,,,,,,,,,,,,,\N
636,IIT Kharagpur,DSC06517.JPG,Uma Maheshwara temple,Hosagunda,,,,,,,Army,,Sword-Schildt,,,,,,,,\N
637,IIT Kharagpur,DSC06519.JPG,Uma Maheshwara temple,Hosagunda,Shiva Linga,,,,,,Devotee,,,,Praying to god-Wavng Chamara,Devotee,,,,,\N
638,IIT Kharagpur,DSC06521.JPG,Uma Maheshwara temple,Hosagunda,,,,,,Horse,Army,,,,War,Army,,,,,\N
639,IIT Kharagpur,DSC_1044.JPG,Viroopaksha temple,Hampi,,,,,,Lion,,,,,,,,,,,\N
640,IIT Kharagpur,DSC_1131.JPG,Viroopaksha temple,Hampi,,,,,,,Arjun,,Bow,,,,,,,,\N
641,IIT Kharagpur,DSC_1138.JPG,Viroopaksha temple,Hampi,Saraswati-Shiva-Vishnu-Brahma-Gowri,,,,,,,,,,,,,,,Gowri Kalyana,null
642,IIT Kharagpur,DSC_1139.JPG,Viroopaksha temple,Hampi,Saraswati-Shiva-Vishnu-Brahma-Gowri,,,,,,,,,,,,,,,Gowri Kalyana,null
643,IIT Kharagpur,DSC_1140.JPG,Viroopaksha temple,Hampi,Saraswati-Shiva-Vishnu-Brahma-Gowri,,,,,,,,,,,,,,,Gowri Kalyana,null
644,IIT Kharagpur,DSC_1143.JPG,Viroopaksha temple,Hampi,Shiva-Yama,Damru,,,,Bull-Snake,Markandya,,,,story telling,,,,,,null
645,IIT Kharagpur,DSC_1151.JPG,Viroopaksha temple,Hampi,,,,,,Lion,,,,,,,,,,,\N
646,IIT Kharagpur,DSC_1170.JPG,Viroopaksha temple,Hampi,,,,Narasimha,,,,,,,,,,,,,\N
647,IIT Kharagpur,DSC_1189.JPG,Viroopaksha temple,Hampi,Ganesha,Axe-Gada,,,,,,,,,,,,,,,\N
648,IIT Kharagpur,DSC_1190.JPG,Viroopaksha temple,Hampi,Ganesha,Axe-Gada,,,,,,,,,,,,,,,\N
649,IIT Kharagpur,DSC_1200.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,Deer,,,,,,,,,,Ram is hunting Swarnamrigaya,\N
650,IIT Kharagpur,DSC_1201.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,Demon-Marichi,,,,,,Ram is killing Demon,,,,null
651,IIT Kharagpur,DSC_1202.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,Deer,,,,,,,,,,Ram is hunting Swarnamrigaya,\N
652,IIT Kharagpur,DSC_1203.JPG,Hazara Rama temple,Hampi,Ram,Bow,,,,,,,,,,,Ram is trying to fix the door of Haradhanu (Bow) ,,,,null
653,IIT Kharagpur,DSC_1204.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,,,,,,,,,,,null
654,IIT Kharagpur,DSC_1205.JPG,Hazara Rama temple,Hampi,,,,,,,,,,,,,,,,,\N
655,IIT Kharagpur,DSC_1206.JPG,Hazara Rama temple,Hampi,Ganesha,Axe,,,,,,,,,,,,Piller of Black Marbel,,Story of Ramayana-Mahabharata-Puran,
656,IIT Kharagpur,DSC_1208.JPG,Hazara Rama temple,Hampi,Ganesha,Axe,,,,,,,,,,,,Piller of Black Marbel,,Story of Ramayana-Mahabharata-Puran,
657,IIT Kharagpur,DSC_1209.JPG,Hazara Rama temple,Hampi,Hanuman,,,,,,,,,,,,,,,,\N
658,IIT Kharagpur,DSC_1201.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,Demon-Marichi,,,,,,Ram is killing Demon,,,,null
659,IIT Kharagpur,DSC_1211.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,Bow-Arrow,,Lakshmana-Hanuman,,Bow-Arrow,,Praying,Hanuman,Ramayna,Wall of temple,,Story of Ramayana-Mahabharata-Puran,null
660,IIT Kharagpur,DSC_1212.JPG,Hazara Rama temple,Hampi,,,,,,,,,,,,,,,,,\N
661,IIT Kharagpur,DSC_1213.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,Lakshmana-Hanuman,Bow-Arrow,,,,,,,,Hanuman is praying to Ram and Lakshmana,\N
662,IIT Kharagpur,DSC_1214.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,Lakshmana-Demon,,Bow-Arrow,,Killing,Ram,Ram is killing Demon,,,,
663,IIT Kharagpur,DSC_1215.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,,,,,,,,,,,\N
664,IIT Kharagpur,DSC_1216.JPG,Hazara Rama temple,Hampi,,,,,,,,,,,,,,,,,\N
665,IIT Kharagpur,DSC_1217.JPG,Hazara Rama temple,Hampi,,,,,,,,,,,,,,,,,\N
666,IIT Kharagpur,DSC_1223.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,Ravana-Lakshmana,,Bow-Arrow,Charot,war,Ram-Ranava,War between Ram-Ravana,Wall of temple,,Story of Ramayana-Mahabharata-Puran,null
667,IIT Kharagpur,DSC_1224.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,Lakshmana,,,,,,,,,,null
668,IIT Kharagpur,DSC_1225.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,Ravana-Lakshmana,,Bow-Arrow,Charot,war,Ram-Ranava,War between Ram-Ravana,Wall of temple,,Story of Ramayana-Mahabharata-Puran,null
669,IIT Kharagpur,DSC_1226.JPG,Hazara Rama temple,Hampi,Ram,Bow-Arrow,,,,,Demon,,Bow-Arrow,Chariot,,,,,,,null
670,IIT Kharagpur,DSC_1229.JPG,Hazara Rama temple,Hampi,,,,,,Lion,,,,,,,,,,,\N
671,IIT Kharagpur,DSC_1231.JPG,Hazara Rama temple,Hampi,,,,,,Lion,,,,,,,,,,,\N
672,IIT Kharagpur,DSC_1232.JPG,Hazara Rama temple,Hampi,,,,,,Lion,,,,,,,,,,,\N
673,IIT Kharagpur,DSC_1233.JPG,Hazara Rama temple,Hampi,,,,,,Lion,,,,,,,,,,,\N
674,IIT Kharagpur,DSC_1240.JPG,Vittala temple,Hampi,,,,,,,,,,Stone Chariot-Chakra,,,,,,,\N
675,IIT Kharagpur,DSC_1247.JPG,Vittala temple,Hampi,,,,,,,,,,Stone Chariot-Chakra,,,,,,,\N
676,IIT Kharagpur,DSC_1249.JPG,Vittala temple,Hampi,,,,,,,,,,Stone Chariot-Chakra,,,,,,,\N
677,IIT Kharagpur,DSC_1251.JPG,Vittala temple,Hampi,,,,,,,,,,Chariot,,,,,,,\N
678,IIT Kharagpur,DSC_1279.JPG,Vittala temple,Hampi,Ram,Bow-Arrow,,,,,Lakshmana-Hanuman,Bow-Arrow,,,,,,,,Hanuman is praying to Ram and Lakshmana,\N
679,IIT Kharagpur,DSC_1281.JPG,Vittala temple,Hampi,,,,,,,,,,,,,,,,,\N
680,IIT Kharagpur,DSC_1282.JPG,Vittala temple,Hampi,,,,,,Lion,People,,,,,,,,,,
681,IIT Kharagpur,DSC_1283.JPG,Vittala temple,Hampi,,,,,,Lion,People,,,,,,,,,,
682,IIT Kharagpur,DSC_1284.JPG,Vittala temple,Hampi,,,,,,Lion,People,,,,,,,,,,
683,IIT Kharagpur,DSC_1285.JPG,Vittala temple,Hampi,,,,,,,,,,,,,,,,,\N
684,IIT Kharagpur,DSC_1286.JPG,Vittala temple,Hampi,Ram,Bow-Arrow,,,,,Hanuman,,,,,,,,,Hanuman is praying to Ram,\N
685,IIT Kharagpur,DSC_1287.JPG,Vittala temple,Hampi,Ram,Bow-Arrow,,,,,Hanuman,,,,,,,,,Hanuman is praying to Ram,\N
686,IIT Kharagpur,DSC_1293.JPG,Vittala temple,Hampi,,,,,,Yale-Elephant,,,,,,,,,,,null
687,IIIT Hyderabad,1_M_1.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
688,IIIT Hyderabad,1_M_2.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
689,IIIT Hyderabad,1_M_3.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
690,IIIT Hyderabad,1_M_8.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
691,IIIT Hyderabad,1_M_13.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
692,IIIT Hyderabad,1_M_29.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
693,IIIT Hyderabad,1_M_30.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
694,IIIT Hyderabad,1_M_67.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
695,IIIT Hyderabad,1_M_68.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
696,IIIT Hyderabad,1_M_77.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
697,IIIT Hyderabad,1_M_79.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
698,IIIT Hyderabad,1_M_80.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
699,IIIT Hyderabad,1_M_81.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
700,IIIT Hyderabad,1_M_82.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
701,IIIT Hyderabad,1_M_83.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
702,IIIT Hyderabad,1_M_84.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
703,IIIT Hyderabad,1_M_92.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
704,IIIT Hyderabad,1_M_191.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
705,IIIT Hyderabad,1_M_228.jpg,Achyutaraya temple,Hampi,,,,,,,,,,,,,,,,Dedicated to Lord Shiva,\N
706,IIIT Hyderabad,1_M_234.jpg,Achyutaraya temple,Hampi,,,,,,Yale,,,,,,,,,,Dedicated to Lord Shiva,\N
